"ID_LogUnit","PlotYr","t0","AreaLogUnit","AreaLogged","VolTot","LogInt","AGB0","MAP","RainSeas","BulkDens"
"COU035","COU035_2005",2005,140.04,65.13,751.27,11.5349301397206,313.17797715,3701.5,45,1.44
"COU036","COU036_2002",2002,189.21,54.99,1960.82,35.6577559556283,321.2553367,3689,45,1.44
"COU036","COU036_2003",2003,189.21,37.54,1338.46,35.6542354821524,321.2553367,3689,45,1.44
"COU036","COU036_2005",2005,189.21,3.47,123.56,35.6080691642651,321.2553367,3689,45,1.44
"COU037","COU037_2005",2005,159.03,76,1088.38,14.3207894736842,305.3789887,3691.33333333333,45,1.29
"COU038","COU038_2003",2003,154.45,79.67,1383.3,17.3628718463663,315.4259755,3703,45,1.29
"COU038","COU038_2004",2004,154.45,10.33,179.43,17.3697967086157,315.4259755,3703,45,1.29
"COU039","COU039_2003",2003,181.5,98,459.85,4.69234693877551,319.79202665,3723,45,1.29
"COU040","COU040_2003",2003,122.02,80,1763.2,22.04,321.5789908,3712,45,1.29
"COU041","COU041_2003",2003,128.34,75,1406.76,18.7568,336.182173,3714.5,45,1.29
"COU042","COU042_2003",2003,159.39,89,2860.31,32.1383146067416,314.8051915,3719,45,1.29
"COU042","COU042_2005",2005,159.39,1,32.27,32.27,314.8051915,3719,45,1.29
"COU043","COU043_2005",2005,129.12,91,677.46,7.44461538461538,328.41431522,3717,45,1.29
"COU044","COU044_2003",2003,218.25,40.58,712.33,17.5537210448497,320.8013548,3708,45,1.29
"COU044","COU044_2004",2004,218.25,61.95,1087.44,17.5535108958838,320.8013548,3708,45,1.29
"COU044","COU044_2007",2007,218.25,7.48,131.27,17.5494652406417,320.8013548,3708,45,1.29
"COU047","COU047_1980",1980,190.6,95.5,955,10,326.4278587,3703,45,1.29
"COU048","COU048_1980",1980,241.07,120.5,1205,10,320.0530749,3689.33333333333,45,1.29
"COU050","COU050_1990",1990,89.52,45,450,10,324.799887,3717,45,1.29
"COU051","COU051_2003",2003,146.19,90,877.13,9.74588888888889,313.717692,3708.5,45,1.29
"COU052","COU052_2003",2003,137.04,95,621.32,6.54021052631579,332.97352735,3699,45,1.29
"CRB001","CRB001_2009",2009,228.53,151.2,1262.54,8.35013227513228,318.653018175,2575,34,1.29
"CRB002","CRB002_2009",2009,347.01,110.22,1711.91,15.5317546724732,292.39674335,2568.8,34,1.29
"CRB002","CRB002_2010",2010,347.01,50.38,782.42,15.5303691941247,292.39674335,2568.8,34,1.29
"CRB002","CRB002_2011",2011,347.01,38.58,599.17,15.5305857957491,292.39674335,2568.8,34,1.29
"CRB002","CRB002_2012",2012,347.01,11.43,177.47,15.5266841644794,292.39674335,2568.8,34,1.29
"CRB003","CRB003_2011",2011,425.96,119.81,876,7.31157666304983,286.58030125,2558.4,34.8,1.29
"CRB003","CRB003_2012",2012,425.96,127.49,932.13,7.31139697231155,286.58030125,2558.4,34.8,1.29
"CRB003","CRB003_2013",2013,425.96,13.7,100.13,7.30875912408759,286.58030125,2558.4,34.8,1.29
"CRB004","CRB004_2011",2011,444.88,320.68,1835.83,5.72480354247225,304.662792075,2539.66666666667,35,1.29
"CRB004","CRB004_2013",2013,444.88,17.12,98,5.72429906542056,304.662792075,2539.66666666667,35,1.29
"CRB005","CRB005_2008",2008,306.76,62.92,194.61,3.09297520661157,309.88851515,2518.33333333333,35,1.29
"CRB005","CRB005_2009",2009,306.76,105.33,325.79,3.09304091901642,309.88851515,2518.33333333333,35,1.29
"CRB005","CRB005_2011",2011,306.76,29.14,90.14,3.09334248455731,309.88851515,2518.33333333333,35,1.29
"CRB013","CRB013_2013",2013,864.14,33.09,309.46,9.35207011181626,277.853813877778,2545,35,1.29
"CRB013","CRB013_2014",2014,864.14,232.12,2170.7,9.35162846803378,277.853813877778,2545,35,1.29
"CRB013","CRB013_2015",2015,864.14,23.14,216.38,9.35090751944684,277.853813877778,2545,35,1.29
"CRB013","CRB013_2016",2016,864.14,85.15,796.25,9.35114503816794,277.853813877778,2545,35,1.29
"CRI001","CRI001_1987",1987,288.87,144.5,867,6,308.16249,2425.5,39,1.4
"CRI002","CRI002_2018",2018,229.9,35,674.03,19.258,315.159584533333,2418.66666666667,39.6666666666667,1.4
"CRI006","CRI006_1980",1980,244.28,122,732,6,303.673320033333,2457,38.6666666666667,1.4
"CRI007","CRI007_1980",1980,258.74,129.5,777,6,288.618012,2475,38,1.4
"CRI008","CRI008_1980",1980,310.84,155.5,933,6,310.271257366667,2473,38,1.4
"CRI010","CRI010_1979",1979,236.84,118.5,711,6,295.70527685,2473.33333333333,38,1.29
"CRI011","CRI011_1987",1987,161.55,81,486,6,331.5646367,2411,40,1.4
"CRI012","CRI012_1987",1987,142.89,71.5,429,6,326.81857335,2417,40,1.4
"CRI013","CRI013_1987",1987,242.62,121.5,729,6,321.511962566667,2432,39.3333333333333,1.4
"CRI014","CRI014_1987",1987,273.76,137,822,6,314.400535766667,2434,39,1.4
"CRI015","CRI015_1987",1987,394.9,197.5,1185,6,324.107875175,2436.2,39.4,1.4
"CRI017","CRI017_1979",1979,388.18,194,1164,6,300.0105282,2460.4,38.8,1.29
"CRI018","CRI018_1978",1978,209.94,105,630,6,296.5635865,2453,39,1.29
"CRI019","CRI019_1978",1978,200.93,100.5,603,6,302.2376345,2475.5,38,1.29
"CRI020","CRI020_1978",1978,237.41,118.5,711,6,295.2372711,2477.66666666667,38,1.29
"CRI021","CRI021_1978",1978,208.17,104,624,6,298.73108835,2471,38,1.29
"CRI022","CRI022_1981",1981,301.92,151,906,6,289.745216766667,2471,38.3333333333333,1.29
"CRI023","CRI023_1977",1977,184.8,92.5,555,6,321.67671135,2410.5,40,1.4
"CRI026","CRI026_1977",1977,263.4,131.5,789,6,323.7467212,2425,40,1.4
"CRI032","CRI032_2005",2005,266.13,159.6,430.17,2.6953007518797,285.9195881,2451.33333333333,39,1.29
"CRI033","CRI033_2005",2005,234.5,141,215.46,1.52808510638298,281.7652093,2455,39,1.29
"CRI035","CRI035_2003",2003,236.71,108,787.7,7.29351851851852,277.597194866667,2468.66666666667,38.3333333333333,1.29
"CRL001","CRL001_2007",2007,505.9,123.85,1430.84,11.5530076705692,335.263363116667,2572.8,40,1.21
"CRL001","CRL001_2010",2010,505.9,38.32,442.75,11.5540187891441,335.263363116667,2572.8,40,1.21
"CRL001","CRL001_2011",2011,505.9,18.91,218.42,11.5505023796933,335.263363116667,2572.8,40,1.21
"CRL001","CRL001_2012",2012,505.9,71.92,830.96,11.5539488320356,335.263363116667,2572.8,40,1.21
"CRL005","CRL005_2017",2017,487.93,77.64,962.75,12.400180319423,307.895008925,2592.83333333333,40,1.21
"CRL005","CRL005_2018",2018,487.93,1.36,16.9,12.4264705882353,307.895008925,2592.83333333333,40,1.21
"CRL007","CRL007_2017",2017,458.43,219.42,5042.24,22.9798559839577,329.118889775,2601.4,40,1.21
"CRL007","CRL007_2018",2018,458.43,7.58,174.09,22.967018469657,329.118889775,2601.4,40,1.21
"CRL008","CRL008_2016",2016,669.65,206.8,3454.91,16.7065280464217,322.74318348,2602.55555555556,40.1111111111111,1.21
"CRL008","CRL008_2017",2017,669.65,5.16,86.15,16.6957364341085,322.74318348,2602.55555555556,40.1111111111111,1.21
"CRL008","CRL008_2018",2018,669.65,6.05,101.05,16.702479338843,322.74318348,2602.55555555556,40.1111111111111,1.21
"CRL009","CRL009_2018",2018,547.75,85.4,3160.16,37.0042154566745,318.88137655,2606.14285714286,39.8571428571429,1.21
"CRL010","CRL010_2018",2018,410.7,116,4439.01,38.2673275862069,307.65980326,2602.6,39.2,1.21
"CSA001","CSA001_1993",1993,171.06,85.5,855,10,312.4969307,2732,53,1.37
"CSA002","CSA002_1993",1993,192.66,96.5,965,10,317.615356,2745,53,1.37
"CSA003","CSA003_1993",1993,111.52,56,560,10,326.1683377,2732,53,1.37
"CSA005","CSA005_1992",1992,186.62,93.5,935,10,324.20096735,2763,52.5,1.37
"CSA006","CSA006_1992",1992,211.29,105.5,1055,10,322.34820385,2748.33333333333,52.6666666666667,1.37
"CSA007","CSA007_1988",1988,161.89,81,810,10,314.1139143,2753.5,52,1.37
"CSA008","CSA008_1988",1988,270.72,135.5,1355,10,320.744653766667,2773.5,51.75,1.37
"CSA009","CSA009_1990",1990,298.89,149.5,1495,10,330.3683759,2766.25,52,1.37
"CSA010","CSA010_1992",1992,243.89,122,1220,10,330.66905715,2770.66666666667,52.6666666666667,1.37
"CSA012","CSA012_1991",1991,210.93,105.5,1055,10,306.53214715,2800,52,1.37
"CSA013","CSA013_1991",1991,295.87,148,1480,10,306.8247915,2790.75,51.75,1.37
"CSA014","CSA014_1990",1990,264.35,132,1320,10,314.271820633333,2785.25,52,1.37
"CSA015","CSA015_1990",1990,139.39,69.5,695,10,309.941724,2788,51,1.37
"CSA016","CSA016_1987",1987,182.98,91.5,915,10,309.2629128,2784.66666666667,51,1.37
"CSA017","CSA017_1987",1987,228.07,114,1140,10,306.4642849,2793.66666666667,50.6666666666667,1.37
"CSA018","CSA018_1991",1991,247.55,124,1240,10,301.4819288,2798.33333333333,51,1.37
"CSA019","CSA019_1991",1991,315.75,158,1580,10,303.5851665,2811,51,1.37
"CSA020","CSA020_1991",1991,296.02,148,1480,10,307.8279233,2808,51.6666666666667,1.37
"CSA021","CSA021_1990",1990,192.86,96.5,965,10,300.04219765,2816,51,1.37
"CSA022","CSA022_1990",1990,166.02,83,830,10,305.9447523,2808,50.6666666666667,1.37
"CSA023","CSA023_1988",1988,219.35,109.5,1095,10,305.26265885,2804,50,1.37
"CSA024","CSA024_1988",1988,204.96,102.5,1025,10,304.4968885,2814,50,1.37
"CSA025","CSA025_1989",1989,349.89,175,1750,10,309.252892575,2816,50.6,1.37
"CSA027","CSA027_1989",1989,222.05,111,1110,10,293.25271165,2813.5,49.5,1.37
"CSE001","CSE001_1993",1993,224.78,112.5,675,6,307.691816925,2569,35,1.29
"CSE002","CSE002_1994",1994,345.74,173,1038,6,282.824055766667,2569,35,1.29
"CSE003","CSE003_1992",1992,238.61,119.5,717,6,294.432091133333,2569.75,35,1.4
"CSE004","CSE004_1994",1994,244.2,122,732,6,278.3465777,2571.66666666667,35,1.4
"CSE005","CSE005_1996",1996,300.37,156,597.72,3.83153846153846,283.442588925,2573,35,1.4
"CSE006","CSE006_1995",1995,249.97,108,385.503,3.56947222222222,279.89743965,2572,35,1.29
"CSE013","CSE013_2000",2000,488.35,13.68,214.59,15.6864035087719,288.571459757143,2575.66666666667,35,1.4
"CSE013","CSE013_2001",2001,488.35,145.65,2284.64,15.6858221764504,288.571459757143,2575.66666666667,35,1.4
"CSE013","CSE013_2002",2002,488.35,73.67,1155.68,15.6872539704086,288.571459757143,2575.66666666667,35,1.4
"CSE014","CSE014_2000",2000,403.39,87.02,1361.9,15.6504251896116,295.5698436,2573.66666666667,35,1.4
"CSE014","CSE014_2001",2001,403.39,110.1,1722.98,15.6492279745686,295.5698436,2573.66666666667,35,1.4
"CSE014","CSE014_2002",2002,403.39,29.88,467.61,15.6495983935743,295.5698436,2573.66666666667,35,1.4
"CSE015","CSE015_2000",2000,328.19,16.65,500.14,30.0384384384384,293.9180763,2573.8,35,1.4
"CSE015","CSE015_2001",2001,328.19,117.98,3544.28,30.0413629428717,293.9180763,2573.8,35,1.4
"CSE015","CSE015_2002",2002,328.19,18.85,566.19,30.0366047745358,293.9180763,2573.8,35,1.4
"CSE015","CSE015_2009",2009,328.19,13.8,414.58,30.0420289855072,293.9180763,2573.8,35,1.4
"CSE015","CSE015_2010",2010,328.19,21.62,649.39,30.036540240518,293.9180763,2573.8,35,1.4
"CSE016","CSE016_2000",2000,217.32,22.9,202.05,8.82314410480349,280.1863162,2573.5,35,1.29
"CSE016","CSE016_2001",2001,217.32,52.43,462.66,8.82433721152012,280.1863162,2573.5,35,1.29
"CSE016","CSE016_2002",2002,217.32,18.67,164.79,8.82645956079272,280.1863162,2573.5,35,1.29
"CSE017","CSE017_2001",2001,258.47,136,828.28,6.09029411764706,286.183747866667,2572,35,1.29
"CSE018","CSE018_1999",1999,190.09,97,1620.006,16.7010927835052,306.9596408,2572,35,1.29
"CSE019","CSE019_1996",1996,233.06,107,2161.114,20.1973271028037,305.38529665,2573,35,1.29
"CSE020","CSE020_1994",1994,296.78,148.5,891,6,291.713982333333,2572.5,35,1.29
"CSE021","CSE021_1994",1994,254.74,127.5,765,6,282.819426,2572.66666666667,35,1.29
"CSE022","CSE022_1992",1992,355.67,178,1068,6,277.752097466667,2570.75,35,1.29
"CSE023","CSE023_1994",1994,346.02,173,1038,6,292.37965,2571.6,35,1.29
"CSE024","CSE024_1995",1995,332.33,193,4296.306,22.2606528497409,287.398834,2571.66666666667,35,1.29
"CSE025","CSE025_1996",1996,353.85,199,3830.072,19.2465929648241,282.5885303,2571,35,1.29
"CSE026","CSE026_2002",2002,476.76,2.97,24.02,8.08754208754209,305.34615315,2569.71428571429,35,1.29
"CSE026","CSE026_2003",2003,476.76,205.96,1663.33,8.07598562827734,305.34615315,2569.71428571429,35,1.29
"CSE026","CSE026_2004",2004,476.76,40.06,323.53,8.07613579630554,305.34615315,2569.71428571429,35,1.29
"CSE027","CSE027_2002",2002,212.49,119,398.99,3.35285714285714,277.165365,2571,35,1.29
"CSE028","CSE028_2005",2005,277.86,137,180.76,1.31941605839416,290.748565666667,2569,35,1.29
"CSE029","CSE029_1999",1999,369.45,171,217.24,1.27040935672515,297.052468325,2570.4,35,1.29
"CSE030","CSE030_2005",2005,180.07,93.74,963.3,10.2762961382547,292.63628635,2572,35,1.29
"CSE030","CSE030_2006",2006,180.07,6.26,64.38,10.2843450479233,292.63628635,2572,35,1.29
"CSE031","CSE031_2002",2002,404.83,16.83,140.4,8.34224598930481,303.527524,2569.6,35,1.29
"CSE031","CSE031_2004",2004,404.83,28.96,241.62,8.3432320441989,303.527524,2569.6,35,1.29
"CSE031","CSE031_2005",2005,404.83,155.3,1295.53,8.34211204121056,303.527524,2569.6,35,1.29
"CSE032","CSE032_2002",2002,256.87,108.49,730.54,6.73370817586874,294.70406765,2568.66666666667,35,1.29
"CSE032","CSE032_2003",2003,256.87,32.17,216.64,6.73422443270127,294.70406765,2568.66666666667,35,1.29
"CSE032","CSE032_2004",2004,256.87,18.51,124.66,6.73473797947056,294.70406765,2568.66666666667,35,1.29
"CSE032","CSE032_2006",2006,256.87,5.56,37.47,6.73920863309353,294.70406765,2568.66666666667,35,1.29
"CSE033","CSE033_2006",2006,196.68,126,1611.7,12.7912698412698,298.3275902,2566,35.5,1.29
"CSE034","CSE034_2006",2006,242.96,131,430.03,3.28267175572519,281.899984566667,2567.33333333333,35.3333333333333,1.29
"CSE035","CSE035_2006",2006,256.3,99.07,2080.44,20.9996971838094,300.74474615,2563.25,35.5,1.29
"CSE035","CSE035_2010",2010,256.3,30.93,649.39,20.9954736501778,300.74474615,2563.25,35.5,1.29
"CSE036","CSE036_2008",2008,271.45,164,1459.82,8.90134146341463,286.867683666667,2561.66666666667,35.6666666666667,1.29
"CSE038","CSE038_2009",2009,465.25,270.6,187.4,0.692535107169253,286.237101333333,2562.4,35.2,1.29
"CSE039","CSE039_2008",2008,218.52,127,313.04,2.46488188976378,277.792082,2559.33333333333,35.6666666666667,1.29
"CSO001","CSO001_2007",2007,264.2,107,998.19,9.3288785046729,289.470821,2577.33333333333,35,1.4
"CSO003","CSO003_2009",2009,552.6,338.4,1450.49,4.28631796690307,271.4445475,2572.44444444444,35,1.4
"DAR001","DAR001_1983",1983,244.73,122.5,1225,10,315.74262125,2478.66666666667,41.6666666666667,1.21
"DAR002","DAR002_1983",1983,365.3,182.5,1825,10,302.270463533333,2466.6,42,1.21
"DAR004","DAR004_2001",2001,305.39,33.97,127.09,3.74124227259346,332.18222515,2454,43.6666666666667,1.21
"DAR004","DAR004_2002",2002,305.39,131.03,490.24,3.74143325955888,332.18222515,2454,43.6666666666667,1.21
"DAR005","DAR005_1998",1998,415.07,91.51,590.09,6.44836629876516,335.90659435,2474.33333333333,43.3333333333333,1.21
"DAR005","DAR005_1999",1999,415.07,130.49,841.44,6.44831021534217,335.90659435,2474.33333333333,43.3333333333333,1.21
"DAR006","DAR006_2000",2000,341.19,189,2160.4,11.4306878306878,322.322341,2482,42.5,1.21
"DAR007","DAR007_1982",1982,292.66,146.5,1465,10,314.71327115,2489,42,1.21
"DAR008","DAR008_1982",1982,327.42,163.5,1635,10,311.33665915,2504,42,1.21
"DAR009","DAR009_1983",1983,468.86,234.5,2345,10,315.31587902,2509.71428571429,42,1.21
"DAR012","DAR012_2002",2002,436.46,210,530.12,2.52438095238095,311.61569528,2490.2,43.6,1.21
"DAR013","DAR013_2000",2000,404.74,190,778.38,4.09673684210526,333.6527988,2486.66666666667,44,1.21
"DAR020","DAR020_1983",1983,405.75,203,2030,10,305.34617765,2525.2,42,1.21
"ESP001","ESP001_2013",2013,368.28,76.56,806.32,10.5318704284222,313.45775266,2564,36,1.29
"ESP001","ESP001_2014",2014,368.28,67.44,710.2,10.5308422301305,313.45775266,2564,36,1.29
"ESP002","ESP002_1990",1990,324.91,162.5,975,6,304.343836425,2561.25,35.5,1.29
"ESP008","ESP008_1991",1991,321.15,160.5,963,6,309.5590005,2566.6,35.6,1.29
"ESP009","ESP009_1990",1990,357.13,178.5,1071,6,306.840815675,2570.66666666667,36,1.29
"ESP010","ESP010_1989",1989,391.82,196,1176,6,308.70266234,2567.42857142857,35.7142857142857,1.29
"ESP011","ESP011_1989",1989,421.71,211,1266,6,294.203142,2569,35.25,1.29
"ESP012","ESP012_1989",1989,317.27,158.5,951,6,309.2056107,2569.25,35.5,1.29
"ESP013","ESP013_1989",1989,202.24,101,606,6,300.2429493,2570.5,36,1.29
"ESP014","ESP014_1990",1990,301.93,151,906,6,323.037505966667,2571,35.5,1.29
"ESP015","ESP015_1990",1990,223.44,111.5,669,6,306.1841553,2569.66666666667,35.6666666666667,1.29
"ESP016","ESP016_1991",1991,245.16,122.5,735,6,315.758767175,2570,35.6666666666667,1.29
"ESP017","ESP017_1992",1992,363.7,182,1092,6,310.21270454,2568.66666666667,35.3333333333333,1.29
"ESP018","ESP018_1992",1992,238.03,119,714,6,312.412480233333,2569.25,35.75,1.29
"ESP019","ESP019_1992",1992,207.13,103.5,621,6,320.16788,2572,36,1.29
"ESP020","ESP020_1999",1999,355.71,170.32,3026.74,17.7709018318459,322.461375466667,2571,35.75,1.29
"ESP020","ESP020_2000",2000,355.71,37.68,669.54,17.7691082802548,322.461375466667,2571,35.75,1.29
"ESP021","ESP021_1989",1989,296.69,148.5,891,6,317.460575233333,2572,35,1.29
"ESP022","ESP022_2010",2010,268.44,117.93,2634.41,22.3387602815229,311.5948639,2570.33333333333,35,1.29
"ESP022","ESP022_2011",2011,268.44,7.52,167.95,22.3337765957447,311.5948639,2570.33333333333,35,1.29
"ESP022","ESP022_2012",2012,268.44,12.55,280.26,22.3314741035857,311.5948639,2570.33333333333,35,1.29
"ESP023","ESP023_2010",2010,367.05,71.8,1306.66,18.1986072423398,300.956924425,2573,35.5,1.29
"ESP023","ESP023_2011",2011,367.05,42.92,781.01,18.1968779123952,300.956924425,2573,35.5,1.29
"ESP023","ESP023_2012",2012,367.05,89.28,1624.86,18.1995967741935,300.956924425,2573,35.5,1.29
"ESP024","ESP024_1999",1999,320.79,199,1809.45,9.0927135678392,312.4951909,2574,36,1.29
"ESP025","ESP025_1992",1992,362.35,181,1086,6,324.048090766667,2573,36,1.29
"ESP026","ESP026_1992",1992,591.67,296,1776,6,306.663896816667,2568.71428571429,35.7142857142857,1.29
"ESP027","ESP027_1992",1992,412.35,206,1236,6,305.14484565,2568.6,35.2,1.29
"ESP028","ESP028_1995",1995,274.91,130,47.337,0.364130769230769,311.5401418,2573.66666666667,36,1.29
"ESP029","ESP029_1995",1995,270.17,126,503.579,3.99665873015873,306.49934035,2574.5,36,1.29
"ESP030","ESP030_1996",1996,394.75,237,1172.22,4.94607594936709,304.418715825,2574.6,36,1.29
"ESP031","ESP031_1999",1999,367.44,188,352.97,1.8775,316.8847402,2573.4,35.8,1.29
"ESP032","ESP032_1994",1994,334.89,167.5,1005,6,306.82441725,2575.75,36,1.29
"ESP033","ESP033_1995",1995,323.02,197,3077.042,15.6195025380711,309.410390325,2577,36,1.29
"ESP034","ESP034_1995",1995,304.03,156,539.413,3.45777564102564,315.293585,2573.75,35.75,1.29
"ESP035","ESP035_1995",1995,304.34,166,716.499,4.31625903614458,310.860164575,2573.75,35.75,1.29
"ESP036","ESP036_1996",1996,226.24,125,402.838,3.222704,302.8667445,2577.66666666667,36,1.29
"ESP037","ESP037_1997",1997,207.3,131,689,5.25954198473282,305.1451527,2574.5,36,1.29
"GEN017","GEN017_2016",2016,340.76,67.55,1027,15.2035529237602,317.55748625,2581.66666666667,40.6666666666667,1.21
"GEN018","GEN018_2014",2014,508.6,65.56,1338.69,20.4193105552166,320.28755545,2589,40.4285714285714,1.21
"GEN018","GEN018_2015",2015,508.6,221.42,4521.14,20.4188420196911,320.28755545,2589,40.4285714285714,1.21
"GEN018","GEN018_2016",2016,508.6,0.53,10.75,20.2830188679245,320.28755545,2589,40.4285714285714,1.21
"GEN018","GEN018_2017",2017,508.6,14.44,294.77,20.4134349030471,320.28755545,2589,40.4285714285714,1.21
"GEN018","GEN018_2018",2018,508.6,0.05,1.07,21.4,320.28755545,2589,40.4285714285714,1.21
"GEN019","GEN019_2016",2016,234.51,64.41,566.76,8.7992547741034,310.885695866667,2587,40,1.21
"GEN020","GEN020_2006",2006,288.4,94.01,1437.25,15.2882672056164,342.457819,2578,40,1.21
"GEN020","GEN020_2008",2008,288.4,71.99,1100.52,15.2871232115572,342.457819,2578,40,1.21
"GRI004","GRI004_2002",2002,174.76,105,877.23,8.35457142857143,306.3165112,3683,45,1.43
"GRI005","GRI005_2002",2002,211.83,110,1334.1,12.1281818181818,326.93856465,3680.5,45,1.43
"GRI006","GRI006_2003",2003,195.35,65,535.85,8.24384615384615,339.63736615,3675,45,1.43
"GRI009","GRI009_2003",2003,248.45,75,967.7,12.9026666666667,361.6503247,3654,45,1.43
"GRI012","GRI012_2003",2003,255.86,165,687.07,4.16406060606061,341.48924385,3670.5,45,1.43
"GRI013","GRI013_2003",2003,243.11,138,1286.04,9.31913043478261,324.758359333333,3677.66666666667,45,1.43
"GRI014","GRI014_1993",1993,232,116,1160,10,303.873897,3674.66666666667,45,1.44
"GRI015","GRI015_2002",2002,184.76,83,387.17,4.66469879518072,333.0227023,3662.66666666667,45,1.44
"GRI016","GRI016_2002",2002,220.45,78,743.74,9.5351282051282,348.76667685,3659,45,1.44
"GRI017","GRI017_1997",1997,218.85,58.61,1768.36,30.1716430643235,378.3715713,3655.5,45,1.44
"GRI017","GRI017_1998",1998,218.85,76.39,2304.59,30.1687393637911,378.3715713,3655.5,45,1.44
"GRI018","GRI018_1998",1998,245.99,195,234.43,1.20220512820513,350.7437301,3648.5,45,1.44
"GRI019","GRI019_1998",1998,287.15,165,2703.91,16.3873333333333,353.565863366667,3649.25,45,1.43
"GRI022","GRI022_2001",2001,315.77,229,296.89,1.29646288209607,345.9768434,3622,46,1.43
"GRI023","GRI023_1999",1999,300.03,170,3368.77,19.8162941176471,333.91228165,3639,45.75,1.43
"GRI024","GRI024_1999",1999,311.5,93,1143.87,12.2996774193548,351.9208954,3650.25,45.5,1.43
"GRI025","GRI025_2001",2001,169.05,99,1530.3,15.4575757575758,341.43512515,3623,46,1.43
"GRI026","GRI026_2001",2001,183.2,95,909.67,9.57547368421053,320.067894,3631,46,1.43
"GRI027","GRI027_2001",2001,262.89,51.64,556.34,10.7734314484895,353.210524425,3637,46,1.43
"GRI027","GRI027_2002",2002,262.89,62.36,671.73,10.7718088518281,353.210524425,3637,46,1.43
"HKO048","HKO048_2010",2010,293.72,149,3639.04,24.4230872483221,336.1193725,3566,49.25,1.21
"HKO051","HKO051_2011",2011,311.62,175,5280.14,30.1722285714286,347.0278569,3565.33333333333,49,1.21
"HKO052","HKO052_2011",2011,456.81,234.94,5418.15,23.0618455775943,340.41708574,3565.5,49,1.21
"HKO052","HKO052_2013",2013,456.81,64.24,1481.61,23.0636674968867,340.41708574,3565.5,49,1.21
"HKO052","HKO052_2014",2014,456.81,5.82,134.15,23.0498281786942,340.41708574,3565.5,49,1.21
"HKO053","HKO053_2011",2011,266.9,129,4230.26,32.7927131782946,345.9808271,3542.75,49.25,1.21
"HKO055","HKO055_2011",2011,231.85,125,4917.91,39.34328,345.906529,3533.5,49,1.21
"HKO056","HKO056_2012",2012,206.9,16.11,360.53,22.3792675356921,346.91899935,3532.5,49.5,1.21
"HKO056","HKO056_2013",2013,206.9,114.39,2560.32,22.3823760818253,346.91899935,3532.5,49.5,1.21
"HKO056","HKO056_2014",2014,206.9,25.5,570.73,22.381568627451,346.91899935,3532.5,49.5,1.21
"HKO064","HKO064_2014",2014,326.34,237.77,5098.74,21.4440005046894,304.8682609,3507.66666666667,49,1.21
"HKO064","HKO064_2015",2015,326.34,15.23,326.48,21.4366382140512,304.8682609,3507.66666666667,49,1.21
"HKO065","HKO065_2014",2014,358.7,265,5496.6,20.7418867924528,366.22803135,3506.25,49,1.21
"HKO066","HKO066_2015",2015,344.27,186.4,3773.74,20.2453862660944,362.386756075,3489.6,49.8,1.21
"HKO066","HKO066_2016",2016,344.27,4.6,93.14,20.2478260869565,362.386756075,3489.6,49.8,1.21
"HKO067","HKO067_2012",2012,304.81,195,6224.97,31.9229230769231,336.85232785,3494,50,1.21
"HKO068","HKO068_2012",2012,392.49,237,4153.65,17.5259493670886,328.75269298,3514.6,49.8,1.21
"HKO069","HKO069_2015",2015,454.91,286.02,5759.7,20.1374029788127,352.22620554,3525.66666666667,50,1.21
"HKO069","HKO069_2018",2018,454.91,5.18,104.26,20.1274131274131,352.22620554,3525.66666666667,50,1.21
"HKO070","HKO070_2015",2015,306.19,199.79,3453.2,17.2841483557736,346.185918075,3503.25,50,1.21
"HKO070","HKO070_2018",2018,306.19,7.21,124.7,17.2954230235784,346.185918075,3503.25,50,1.21
"HKO071","HKO071_2015",2015,325.55,214.71,3727.59,17.3610451306413,368.420583333333,3492,50.25,1.21
"HKO071","HKO071_2018",2018,325.55,9.29,161.37,17.3702906350915,368.420583333333,3492,50.25,1.21
"HKO072","HKO072_2015",2015,300.2,191.38,4189.74,21.8922562441216,342.9757482,3495.33333333333,51,1.21
"HKO072","HKO072_2018",2018,300.2,1.62,35.45,21.8827160493827,342.9757482,3495.33333333333,51,1.21
"HKO073","HKO073_2015",2015,294.31,153.27,2946.7,19.2255496835649,363.432698766667,3512.33333333333,50,1.21
"HKO073","HKO073_2018",2018,294.31,2.73,52.58,19.2600732600733,363.432698766667,3512.33333333333,50,1.21
"HKO087","HKO087_2016",2016,277.47,95.26,2559.68,26.8704597942473,338.2361733,3508.33333333333,51,1.21
"HKO087","HKO087_2018",2018,277.47,3.74,100.46,26.8609625668449,338.2361733,3508.33333333333,51,1.21
"HKO088","HKO088_2016",2016,281.45,101.06,2770.94,27.4187611320008,353.443978233333,3492,51,1.21
"HKO088","HKO088_2018",2018,281.45,0.94,25.8,27.4468085106383,353.443978233333,3492,51,1.21
"HKO090","HKO090_2015",2015,341.43,178,3194.48,17.9465168539326,318.35015635,3465,51,1.21
"HKO091","HKO091_2015",2015,267.12,167,3185.64,19.0756886227545,359.94375775,3482.33333333333,51,1.21
"HKO092","HKO092_2015",2015,313.63,166,3266.48,19.6775903614458,348.88274815,3462.5,51,1.21
"HKO093","HKO093_2018",2018,305.43,135,3397.56,25.1671111111111,344.912972333333,3443.25,51,1.21
"HKO094","HKO094_2016",2016,304.5,227,1937.63,8.53581497797357,358.07627065,3471.25,51,1.21
