"ID_LogUnit","AGB","MAP","RainSeas","BulkDens","AreaLogUnit"
"MBV001s150",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s151",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s152",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s153",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s154",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s155",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s156",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s157",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s158",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s159",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s160",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s161",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s162",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s163",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s164",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s165",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s166",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s167",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s168",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s169",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s170",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s171",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s172",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s173",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s174",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s175",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s176",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s177",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s178",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s179",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s180",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s181",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s182",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s183",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s184",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s185",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s186",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s187",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s188",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s189",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s190",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s191",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s192",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s193",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s194",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s195",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s196",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s197",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s198",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s199",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s200",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s201",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s202",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s203",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s204",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s205",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s206",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s207",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s208",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s209",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s210",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s211",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s212",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s213",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s214",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s215",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s216",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s217",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s218",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s219",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s220",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s221",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s222",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s223",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s224",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s225",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s226",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s227",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s228",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s229",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s230",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s231",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s232",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s233",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MBV001s234",312.866461626822,3318.85402298851,47.532183908046,1.29,317.42201
"MCA001s1",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s2",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s3",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s4",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s5",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s6",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s7",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s8",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s9",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s10",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s11",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s12",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s13",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s14",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s15",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s16",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s17",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s18",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s19",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s20",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s21",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MCA001s22",313.722361810606,3713.33734939759,44.4096385542169,1.29,317.42201
"MSO001s1",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s2",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s3",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s4",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s5",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s6",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s7",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s8",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s9",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s10",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s11",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s12",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s13",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s14",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s15",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s16",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s17",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s18",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s19",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s20",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s21",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s22",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s23",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s24",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s25",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s26",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s27",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s28",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s29",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s30",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s31",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s32",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s33",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s34",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s35",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s36",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s37",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s38",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s39",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s40",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s41",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s42",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s43",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s44",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s45",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s46",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s47",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s48",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s49",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s50",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s51",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s52",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s53",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s54",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s55",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s56",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s57",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s58",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s59",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s60",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s61",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s62",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s63",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s64",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s65",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s66",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s67",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s68",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s69",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s70",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s71",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s72",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s73",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s74",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s75",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s76",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s77",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s78",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s79",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s80",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s81",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s82",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s83",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s84",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s85",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s86",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s87",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s88",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s89",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s90",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s91",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s92",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s93",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s94",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s95",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s96",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s97",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s98",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s99",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s100",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s101",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s102",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s103",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s104",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s105",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s106",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s107",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s108",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s109",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s110",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s111",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s112",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s113",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s114",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s115",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s116",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s117",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s118",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s119",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
